pin,geometry,certified_tot,class
17223100251154,POINT (-87.6186647779 41.8562800914),24694.0,299
17223100251155,POINT (-87.6186647779 41.8562800914),24694.0,299
17223100251233,POINT (-87.6186647779 41.8562800914),46137.0,299
17223100251257,POINT (-87.6186647779 41.8562800914),46121.0,299
17223100251337,POINT (-87.6186647779 41.8562800914),3434.0,299
17214110520000,POINT (-87.6297831415 41.855726398),52000.0,295
17221050391009,POINT (-87.6230728876 41.8655484464),36164.0,299
17221050391019,POINT (-87.6230728876 41.8655484464),37404.0,299
17221050391068,POINT (-87.6230728876 41.8655484464),45983.0,299
17221050391072,POINT (-87.6230728876 41.8655484464),36840.0,299
17221050391080,POINT (-87.6230728876 41.8655484464),38985.0,299
17221050391083,POINT (-87.6230728876 41.8655484464),46430.0,299
17221050391100,POINT (-87.6230728876 41.8655484464),37969.0,299
17221050391114,POINT (-87.6230728876 41.8655484464),38757.0,299
17221050391183,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391185,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391225,POINT (-87.6230728876 41.8655484464),3985.0,299
17223040700000,POINT (-87.619945258 41.859035591),51000.0,295
17223090580000,POINT (-87.619621854 41.8570225512),69000.0,295
17223140060000,POINT (-87.6216835924 41.8553095231),59000.0,206
17282060460000,POINT (-87.6285409651 41.8521327034),0.0,EX
17214110530000,POINT (-87.6296437334 41.8555399283),53434.0,295
17221060931030,POINT (-87.6268820403 41.8611164605),27844.0,299
17221060931071,POINT (-87.6268820403 41.8611164605),22100.0,299
17221060931135,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931148,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931152,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931215,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931220,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931233,POINT (-87.6268820403 41.8611164605),39150.0,299
17221060931251,POINT (-87.6268820403 41.8611164605),26594.0,299
17221060931268,POINT (-87.6268820403 41.8611164605),36370.0,299
17221060931294,POINT (-87.6268820403 41.8611164605),2000.0,299
17221080260000,POINT (-87.62355402 41.8615455177),60470.0,590
17223030311046,POINT (-87.6218859439 41.8598017602),26220.0,299
17214110180000,POINT (-87.62979502 41.8563307625),45110.0,295
17223040860000,POINT (-87.6205661497 41.8589906063),63000.0,295
17223090970000,POINT (-87.6201171073 41.8570483939),63000.0,295
17271010290000,POINT (-87.6242871629 41.8525327286),297234.0,592
17221070631028,POINT (-87.6245250813 41.8627332269),5274.0,299
17221070631040,POINT (-87.6245250813 41.8627332269),5274.0,299
17221070631042,POINT (-87.6245250813 41.8627332269),5274.0,299
17221070691021,POINT (-87.6245151112 41.8623003172),29974.0,299
17221070691048,POINT (-87.6245151112 41.8623003172),29860.0,299
17221070691051,POINT (-87.6245151112 41.8623003172),23803.0,299
17221070691068,POINT (-87.6245151112 41.8623003172),28982.0,299
17221070691099,POINT (-87.6245151112 41.8623003172),31846.0,299
17221070691100,POINT (-87.6245151112 41.8623003172),35706.0,299
17221070691127,POINT (-87.6245151112 41.8623003172),31187.0,299
17221070691130,POINT (-87.6245151112 41.8623003172),43642.0,299
17221070691175,POINT (-87.6245151112 41.8623003172),44688.0,299
17221070691188,POINT (-87.6245151112 41.8623003172),33939.0,299
17221070691235,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691251,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691270,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691275,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691355,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691383,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691399,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691425,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691443,POINT (-87.6245151112 41.8623003172),2000.0,299
17221090430000,POINT (-87.6215732879 41.8637626737),94000.0,295
17221101071001,POINT (-87.6202843057 41.8617160379),57332.0,299
17221101071009,POINT (-87.6202843057 41.8617160379),36244.0,299
17221101071057,POINT (-87.6202843057 41.8617160379),23887.0,299
17221101071115,POINT (-87.6202843057 41.8617160379),34431.0,299
17221101071135,POINT (-87.6202843057 41.8617160379),61944.0,299
17221101071182,POINT (-87.6202843057 41.8617160379),41763.0,299
17221101071200,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071204,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071277,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071365,POINT (-87.6202843057 41.8617160379),1000.0,299
17223010320000,POINT (-87.6244375612 41.8589346576),84671.0,212
17223031130000,POINT (-87.6212432763 41.8593654095),1.0,100
17212111990000,POINT (-87.6279566966 41.8629817313),70000.0,295
17223071211080,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211094,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211139,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211178,POINT (-87.6234620525 41.8572848821),34000.0,299
17214170060000,POINT (-87.6296973216 41.8548982372),9849.0,390
17221080811012,POINT (-87.6228709558 41.8605767515),41000.0,299
17221080811015,POINT (-87.6228709558 41.8605767515),36000.0,299
17221080811039,POINT (-87.6228709558 41.8605767515),1000.0,299
17221080811074,POINT (-87.6228709558 41.8605767515),1000.0,299
17221091381009,POINT (-87.6215753119 41.8617553402),38610.0,299
17221091381012,POINT (-87.6215753119 41.8617553402),46808.0,299
17221091381041,POINT (-87.6215753119 41.8617553402),30822.0,299
17221091381065,POINT (-87.6215753119 41.8617553402),52382.0,299
17221091381083,POINT (-87.6215753119 41.8617553402),39758.0,299
17223050030000,POINT (-87.6268795614 41.8575734047),22628.0,100
17223100251039,POINT (-87.6186647779 41.8562800914),42835.0,299
17223100251083,POINT (-87.6186647779 41.8562800914),23027.0,299
17223100251088,POINT (-87.6186647779 41.8562800914),44517.0,299
17223100251098,POINT (-87.6186647779 41.8562800914),44510.0,299
17223100251123,POINT (-87.6186647779 41.8562800914),44493.0,299
17223100251164,POINT (-87.6186647779 41.8562800914),34624.0,299
17223100251223,POINT (-87.6186647779 41.8562800914),57672.0,299
17223100251255,POINT (-87.6186647779 41.8562800914),46121.0,299
17223100251296,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251298,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251329,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251446,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251482,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251500,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251501,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251541,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251577,POINT (-87.6186647779 41.8562800914),3434.0,299
17221010381007,POINT (-87.6253048071 41.8662401058),36000.0,299
17221010381010,POINT (-87.6253048071 41.8662401058),36000.0,299
17221030521007,POINT (-87.6262398461 41.864769137),32900.0,299
17221030521033,POINT (-87.6262398461 41.864769137),37800.0,299
17221030521208,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521234,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521267,POINT (-87.6262398461 41.864769137),3720.0,299
17223010420000,POINT (-87.6244209329 41.8582127521),54715.0,590
17223020461073,POINT (-87.6228954975 41.8593888251),1393.0,299
17223020461107,POINT (-87.6228954975 41.8593888251),731.0,299
17223070920000,POINT (-87.6226363454 41.8577422766),70000.0,295
17212101391004,POINT (-87.629952428 41.8610985002),36587.0,299
17212101391047,POINT (-87.629952428 41.8610985002),31716.0,299
17212101391079,POINT (-87.629952428 41.8610985002),1500.0,299
17212101391085,POINT (-87.629952428 41.8610985002),1500.0,299
17212101391097,POINT (-87.629952428 41.8610985002),1500.0,299
17223150661014,POINT (-87.6195272952 41.8546057239),22949.0,299
17223150661081,POINT (-87.6195272952 41.8546057239),2996.0,299
17223150661147,POINT (-87.6195272952 41.8546057239),21506.0,299
17223150661193,POINT (-87.6195272952 41.8546057239),33013.0,299
17223150661191,POINT (-87.6195272952 41.8546057239),17189.0,299
17221040150000,POINT (-87.6252576434 41.8641760494),635630.0,597
17221060761008,POINT (-87.6269061084 41.8620909336),29415.0,299
17221060761040,POINT (-87.6269061084 41.8620909336),37335.0,299
17221060761085,POINT (-87.6269061084 41.8620909336),22630.0,299
17221060761095,POINT (-87.6269061084 41.8620909336),41860.0,299
17221060761117,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761119,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761128,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761155,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761180,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761187,POINT (-87.6269061084 41.8620909336),2000.0,299
17221070801003,POINT (-87.6245472829 41.8637764507),25153.0,299
17221070801006,POINT (-87.6245472829 41.8637764507),22756.0,299
17221070801032,POINT (-87.6245472829 41.8637764507),35327.0,299
17221070801048,POINT (-87.6245472829 41.8637764507),30547.0,299
17221070801067,POINT (-87.6245472829 41.8637764507),25152.0,299
17221070801105,POINT (-87.6245472829 41.8637764507),22761.0,299
17221070801134,POINT (-87.6245472829 41.8637764507),26949.0,299
17221070801217,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801218,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801229,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801329,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801389,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801399,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801401,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801424,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801445,POINT (-87.6245472829 41.8637764507),25748.0,299
17221070801511,POINT (-87.6245472829 41.8637764507),3000.0,299
17221100351027,POINT (-87.6206613852 41.8633195184),66344.0,299
17221100351060,POINT (-87.6206613852 41.8633195184),54445.0,299
17221100351067,POINT (-87.6206613852 41.8633195184),70890.0,299
17221100351076,POINT (-87.6206613852 41.8633195184),107520.0,299
17223020210000,POINT (-87.6234727357 41.8580844311),1311357.0,591
17223080540000,POINT (-87.6214052994 41.8556523779),24038.0,295
17221040321025,POINT (-87.6251958694 41.8654225629),16999.0,299
17221040321033,POINT (-87.6251958694 41.8654225629),18715.0,299
17221040321034,POINT (-87.6251958694 41.8654225629),21679.0,299
17221040321044,POINT (-87.6251958694 41.8654225629),17779.0,299
17221040321072,POINT (-87.6251958694 41.8654225629),26985.0,299
17221040321130,POINT (-87.6251958694 41.8654225629),3709.0,299
17221080751006,POINT (-87.6235891349 41.8630650189),38000.0,299
17221080751020,POINT (-87.6235891349 41.8630650189),25650.0,299
17221080751026,POINT (-87.6235891349 41.8630650189),38950.0,299
17221080751056,POINT (-87.6235891349 41.8630650189),27550.0,299
17221080751057,POINT (-87.6235891349 41.8630650189),24700.0,299
17221080751061,POINT (-87.6235891349 41.8630650189),35150.0,299
17221101251034,POINT (-87.621200469 41.8662047505),52800.0,299
17221101251037,POINT (-87.621200469 41.8662047505),48961.0,299
17221101251103,POINT (-87.621200469 41.8662047505),24960.0,299
17221101251113,POINT (-87.621200469 41.8662047505),25920.0,299
17221101251140,POINT (-87.621200469 41.8662047505),25920.0,299
17221101251164,POINT (-87.621200469 41.8662047505),59520.0,299
17221101251174,POINT (-87.621200469 41.8662047505),53760.0,299
17221101251244,POINT (-87.621200469 41.8662047505),57600.0,299
17221101251271,POINT (-87.621200469 41.8662047505),58561.0,299
17221101251276,POINT (-87.621200469 41.8662047505),30720.0,299
17221101251312,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251348,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251366,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251370,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251377,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251384,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251421,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251428,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251507,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251533,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251642,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251644,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251680,POINT (-87.621200469 41.8662047505),1000.0,299
17223030481010,POINT (-87.621892791 41.8583645342),22000.0,299
17223030481021,POINT (-87.621892791 41.8583645342),23000.0,299
17223030481028,POINT (-87.621892791 41.8583645342),19000.0,299
17223030481041,POINT (-87.621892791 41.8583645342),21000.0,299
17223030481064,POINT (-87.621892791 41.8583645342),23000.0,299
17223030481085,POINT (-87.621892791 41.8583645342),19000.0,299
17223081041006,POINT (-87.6218387174 41.8557946195),36000.0,299
17223081041043,POINT (-87.6218387174 41.8557946195),22000.0,299
17223081041060,POINT (-87.6218387174 41.8557946195),22000.0,299
17223081041067,POINT (-87.6218387174 41.8557946195),22000.0,299
17223081041080,POINT (-87.6218387174 41.8557946195),22000.0,299
17223081041092,POINT (-87.6218387174 41.8557946195),22001.0,299
17223081041145,POINT (-87.6218387174 41.8557946195),1000.0,299
17223081041147,POINT (-87.6218387174 41.8557946195),1000.0,299
17212111530000,POINT (-87.6281861546 41.8627282826),63000.0,295
17223000791001,POINT (-87.6268435493 41.8599651584),30000.0,299
17223000791017,POINT (-87.6268435493 41.8599651584),29001.0,299
17223000791028,POINT (-87.6268435493 41.8599651584),27000.0,299
17223000791055,POINT (-87.6268435493 41.8599651584),1000.0,299
17223000791064,POINT (-87.6268435493 41.8599651584),1000.0,299
17223000791068,POINT (-87.6268435493 41.8599651584),1000.0,299
17223060461010,POINT (-87.6243783915 41.8565968215),1000.0,299
17223100151229,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151264,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151296,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151311,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151398,POINT (-87.6188566875 41.8570679386),3000.0,299
17214090371005,POINT (-87.6276604379 41.8574871195),36077.0,299
17214090371023,POINT (-87.6276604379 41.8574871195),49211.0,299
17214090371026,POINT (-87.6276604379 41.8574871195),50262.0,299
17221010431024,POINT (-87.6246017115 41.8661404493),17001.0,299
17221010431037,POINT (-87.6246017115 41.8661404493),23001.0,299
17221010431093,POINT (-87.6246017115 41.8661404493),24000.0,299
17221010431096,POINT (-87.6246017115 41.8661404493),34000.0,299
17221010431128,POINT (-87.6246017115 41.8661404493),40000.0,299
17221010431130,POINT (-87.6246017115 41.8661404493),31001.0,299
17221010431198,POINT (-87.6246017115 41.8661404493),70000.0,299
17221010431276,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431274,POINT (-87.6246017115 41.8661404493),4000.0,299
17221010431328,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431316,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431378,POINT (-87.6246017115 41.8661404493),4500.0,299
17221010431467,POINT (-87.6246017115 41.8661404493),4000.0,299
17221020240000,POINT (-87.623619314 41.8662161506),5310510.0,991
17221040381119,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381209,POINT (-87.6252509757 41.8644409085),29872.0,299
17221040381220,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381222,POINT (-87.6252509757 41.8644409085),2500.0,299
17221100540000,POINT (-87.6221907525 41.8652412836),82000.0,295
17223010020000,POINT (-87.6252915264 41.8599454471),0.0,EX
17223100151025,POINT (-87.6188566875 41.8570679386),34911.0,299
17223100151045,POINT (-87.6188566875 41.8570679386),43637.0,299
17223100151078,POINT (-87.6188566875 41.8570679386),44732.0,299
17223100151115,POINT (-87.6188566875 41.8570679386),37092.0,299
17223100151117,POINT (-87.6188566875 41.8570679386),43644.0,299
17223100151154,POINT (-87.6188566875 41.8570679386),24002.0,299
17223100151164,POINT (-87.6188566875 41.8570679386),25098.0,299
17223100251010,POINT (-87.6186647779 41.8562800914),23075.0,299
17223100251034,POINT (-87.6186647779 41.8562800914),23059.0,299
17223100251125,POINT (-87.6186647779 41.8562800914),44493.0,299
17223100251199,POINT (-87.6186647779 41.8562800914),57681.0,299
17223100251206,POINT (-87.6186647779 41.8562800914),46153.0,299
